date,tv cost,google,meta,total_ads,transactions,revenue
2022-08-26,0.0,4001.58,1244.75,5246.33,273,86529.27
2022-08-27,0.0,4191.38,1332.87,5524.25,258,85668.54
2022-08-28,0.0,4833.83,1381.63293,6215.46293,326,103906.83
2022-08-29,0.0,5973.93,1356.647,7330.577,437,142717.34
2022-08-30,0.0,5976.09,1307.61314,7283.70314,299,103607.62
2022-08-31,0.0,6074.19,1328.24,7402.429999999999,379,130784.81
2022-09-01,0.0,5992.22,1163.19,7155.41,371,130061.59
2022-09-02,0.0,5252.25,1176.0,6428.25,329,116090.8
2022-09-03,0.0,5846.91,1267.97,7114.88,296,100656.35
2022-09-04,0.0,6988.49,1374.81,8363.3,386,130929.9
2022-09-05,0.0,6697.72,1353.41,8051.13,376,132552.12
2022-09-06,0.0,7406.4,1396.51671,8802.91671,358,126611.4
2022-09-07,0.0,7180.38,1530.52653,8710.90653,378,123648.36
2022-09-08,0.0,7128.7,1581.0068,8709.7068,297,109100.0
2022-09-09,0.0,6574.97,1556.08524,8131.055240000001,306,111320.25
2022-09-10,0.0,6997.87,1595.68,8593.55,333,121476.15
2022-09-11,0.0,7400.26,1690.21674,9090.47674,397,137569.14
2022-09-12,0.0,6181.92,1375.74636,7557.66636,371,133690.66
2022-09-13,0.0,6368.12,1330.64737,7698.76737,259,89941.79
2022-09-14,0.0,6241.21,1351.04709,7592.25709,243,92525.48
2022-09-15,0.0,5449.49,1241.50723,6690.99723,230,85960.31
2022-09-16,0.0,5248.84,1165.64,6414.4800000000005,255,95813.88
2022-09-17,0.0,5572.26,1100.16,6672.42,272,99838.24
2022-09-18,0.0,6219.42,1197.6612,7417.0812000000005,340,127308.78
2022-09-19,0.0,5241.03,1179.43,6420.46,353,129416.45
2022-09-20,0.0,5052.39,1154.51111,6206.901110000001,251,96808.93
2022-09-21,0.0,5212.45,1143.93099,6356.38099,251,107558.73
2022-09-22,0.0,4122.81,1158.29,5281.1,265,92870.04
2022-09-23,0.0,4442.75,989.602839,5432.352839,283,99336.25
2022-09-24,0.0,4922.85,961.558037,5884.408037,274,88774.36
2022-09-25,0.0,5478.74,1052.02,6530.76,398,139912.27
2022-09-26,0.0,4490.85,1033.12,5523.97,354,126264.12
2022-09-27,0.0,4605.48,1011.41428,5616.8942799999995,349,121857.44
2022-09-28,0.0,5327.47,1016.3568,6343.826800000001,268,93321.05
2022-09-29,0.0,5068.98,1167.99,6236.969999999999,256,95612.69
2022-09-30,0.0,4219.18,1144.48699,5363.666990000001,232,87479.9
2022-10-01,0.0,5027.88,1136.95,6164.83,297,115673.22
2022-10-02,0.0,5575.95,1214.6,6790.549999999999,369,139874.67
2022-10-03,0.0,4942.75,1189.67072,6132.42072,359,143258.42
2022-10-04,0.0,5184.32,1162.20687,6346.52687,268,98368.2
2022-10-05,0.0,5640.43,1139.73966,6780.1696600000005,321,125737.16
2022-10-06,0.0,5150.73,1132.61687,6283.346869999999,339,123357.32
2022-10-07,0.0,4376.23,1035.44695,5411.676949999999,248,94142.26
2022-10-08,0.0,5013.98,1022.73,6036.709999999999,222,86642.21
2022-10-09,0.0,5581.91,1127.64,6709.55,324,123207.39
2022-10-10,0.0,5486.98,1099.83661,6586.81661,305,110045.38
2022-10-11,0.0,4499.79,1075.60342,5575.39342,240,91064.34
2022-10-12,0.0,4690.22,980.9,5671.12,298,114604.75
2022-10-13,0.0,4584.4,860.79,5445.19,288,103496.97
2022-10-14,0.0,4120.8,892.252041,5013.052041,282,128360.15
2022-10-15,0.0,5011.18,941.334092,5952.514092,227,87347.54
2022-10-16,0.0,5304.48,1037.29596,6341.775959999999,285,105059.41
2022-10-17,0.0,5037.41,1010.5742,6047.9842,375,137388.49
2022-10-18,0.0,4648.33,982.66795,5630.99795,334,125336.46
2022-10-19,0.0,4729.93,1011.18509,5741.11509,205,76114.92
2022-10-20,0.0,4625.3,1062.38175,5687.68175,233,86937.5
2022-10-21,0.0,4037.99,935.573899,4973.563899,189,70806.95
2022-10-22,0.0,4750.49,910.478786,5660.968785999999,246,88085.49
2022-10-23,0.0,5439.33,1027.04,6466.37,317,113449.15
2022-10-24,0.0,5078.49,996.31,6074.799999999999,326,140832.78
2022-10-25,0.0,6316.55,972.778653,7289.3286530000005,290,109452.71
2022-10-26,0.0,6073.14,964.012419,7037.152419,299,114792.08
2022-10-27,0.0,6001.67,962.228064,6963.898064,335,126667.66
2022-10-28,0.0,5889.87,1040.78241,6930.65241,258,95985.49
2022-10-29,0.0,6479.29,1072.64624,7551.93624,250,91267.7
2022-10-30,0.0,7447.07,1205.8,8652.869999999999,311,120506.96
2022-10-31,0.0,6807.12,1139.52366,7946.64366,354,128067.55
2022-11-01,0.0,7300.79,1116.88,8417.67,422,160687.64
2022-11-02,0.0,7268.0,1102.75638,8370.75638,329,131951.2
2022-11-03,0.0,7554.91,1103.29,8658.2,310,119090.05
2022-11-04,0.0,7383.46,1146.26,8529.72,357,135402.75
2022-11-05,0.0,7792.71,1221.18121,9013.89121,340,130723.26
2022-11-06,0.0,8522.22,1362.52,9884.74,361,128830.81
2022-11-07,0.0,8049.07,1424.24354,9473.31354,380,148093.2
2022-11-08,0.0,7547.53,1488.64,9036.17,252,102692.19
2022-11-09,0.0,8327.72,1469.19077,9796.910769999999,250,102105.51
2022-11-10,0.0,7330.3,1435.77176,8766.07176,255,105488.2
2022-11-11,0.0,8778.08,1268.84606,10046.92606,380,146200.07
2022-11-12,0.0,8555.01,1255.37401,9810.38401,295,110137.91
2022-11-13,0.0,8691.99,1362.16605,10054.15605,396,149659.42
2022-11-14,0.0,8406.26,1309.48,9715.74,363,141060.79
2022-11-15,0.0,8023.39,1274.74554,9298.13554,296,112854.69
2022-11-16,0.0,5339.62,1243.14934,6582.76934,364,134302.21
2022-11-17,0.0,4507.85,1150.19316,5658.04316,338,154953.74
2022-11-18,0.0,5027.97,1150.75995,6178.72995,459,182384.62
2022-11-19,0.0,5761.85,1191.22616,6953.0761600000005,505,202204.63
2022-11-20,0.0,9558.26,1652.9,11211.16,683,262768.64
2022-11-21,0.0,8846.3,1766.15,10612.449999999999,670,310381.47
2022-11-22,0.0,8189.34,1885.41714,10074.75714,480,183313.78
2022-11-23,0.0,9017.35,1911.9348,10929.284800000001,579,232209.49
2022-11-24,0.0,11846.27,1915.57,13761.84,736,275540.62
2022-11-25,0.0,26274.78,1965.27215,28240.05215,2033,794698.85
2022-11-26,0.0,22570.66,0.0,22570.66,996,388225.47
2022-11-27,0.0,34207.5,3500.61249,37708.11249,1745,682528.22
2022-11-28,0.0,32614.04,2871.39597,35485.43597,1176,455233.42
2022-11-29,0.0,13902.88,2325.51093,16228.39093,685,272605.75
2022-11-30,0.0,13831.6,1854.56453,15686.16453,710,281330.47
2022-12-01,0.0,12440.22,1735.59306,14175.813059999999,535,228390.87
2022-12-02,0.0,10557.57,1702.84391,12260.41391,399,172080.42
2022-12-03,0.0,10244.73,1732.72,11977.449999999999,536,225810.21
2022-12-04,0.0,12592.64,1886.1848,14478.824799999999,810,319056.74
2022-12-05,0.0,9793.35,1863.01922,11656.36922,815,316004.67
2022-12-06,0.0,10390.07,2088.36308,12478.433079999999,528,217755.79
2022-12-07,0.0,13688.34,2249.69387,15938.03387,583,238005.34
2022-12-08,0.0,17595.45,2249.80613,19845.25613,708,290876.34
2022-12-09,0.0,15264.23,2630.45306,17894.68306,601,236488.69
2022-12-10,0.0,16406.87,3072.41,19479.28,700,275738.12
2022-12-11,0.0,17446.23,3555.12,21001.35,1145,451528.74
2022-12-12,0.0,16427.17,3895.86,20323.03,823,352091.47
2022-12-13,0.0,16117.16,3937.21,20054.37,609,267850.41
2022-12-14,0.0,16524.8,3870.24282,20395.04282,688,286762.82
2022-12-15,0.0,15005.49,3846.27841,18851.76841,785,312370.23
2022-12-16,0.0,14150.12,3583.38309,17733.503090000002,659,263009.97
2022-12-17,0.0,15969.56,3999.9,19969.46,732,286317.52
2022-12-18,0.0,14681.38,4181.67,18863.05,647,251388.44
2022-12-19,0.0,18164.83,3946.38,22111.210000000003,926,389418.68
2022-12-20,0.0,9517.07,3632.02,13149.09,560,229298.57
2022-12-21,0.0,9045.36,3276.32309,12321.68309,466,188572.34
2022-12-22,0.0,6705.81,2343.32,9049.130000000001,323,132086.54
2022-12-23,0.0,4528.8,1708.1445,6236.9445000000005,334,134708.08
2022-12-24,0.0,3514.28,1351.5,4865.780000000001,215,89510.96
2022-12-25,0.0,9960.14,1527.88,11488.02,422,177845.4
2022-12-26,0.0,8115.29,1415.81,9531.1,794,320406.07
2022-12-27,0.0,6975.78,1503.6855,8479.4655,456,191848.34
2022-12-28,0.0,7543.94,1765.89,9309.83,522,212301.16
2022-12-29,0.0,7754.17,1755.62,9509.79,428,197011.9
2022-12-30,0.0,5096.5,1743.07,6839.57,405,161425.49
2022-12-31,0.0,4456.66,1799.14,6255.8,242,94708.7
